dataset_index,history_id,true_label,phrase,target_type,dimension,dimension_value,configured_gender,indicator_name,baseline_p_male,ablated_p_male,effect_of_phrase_presence_on_p_male
292,040efee1ab1f96c66b84e013c89d98c0828d4ab7f9b25e3c61ad651039934aac,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.4591699937227531e-07,4.064322183694458e-06,-3.918405184322182e-06
305,6c519faecd6c9b98534830249da5c44926ed39f46f334c052d8cf63409548bc4,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,3.4201977996417554e-06,6.273194685491035e-06,-2.8529968858492794e-06
324,49af08b03467b47c0ce2d3bcf1e0f3c990d38f741a5b6e5e9b80fbb3846e2c87,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.0010499490890651941,0.007383714895695448,-0.006333765806630254
331,7be65fc0681060b708b40f9e261c56f48e5c2059c548754f3f17e484f13a3e07,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,2.4042649329203414e-06,1.645810334593989e-05,-1.4053838413019548e-05
347,f57d9f1baa11a758d681bdc2bd6bab0bd32f24827e76f270b2a212736b772ce3,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,5.535519449040294e-06,6.751957698725164e-05,-6.198405753821135e-05
353,cbcfd2fb86499b5ede6b46fe0fe892d04ef7cf4a5a391c2f94472126029d7c72,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,7.488484698114917e-05,0.0005691381520591676,-0.0004942533050780185
367,2ca6c935e2c4cae97965362fcb8e1a8ffec3ae269465d19b951094df414a61ee,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.000262949091847986,0.0037033027037978172,-0.0034403536119498312
373,57f872fb13ab5a46c902d8794553f171219ab88211b7691e226a7ba4bd0afc34,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.857316611619808e-08,7.59555121021549e-08,-5.738234598595682e-08
375,11829fa7f7c48e67d4f698986b159cbdcff6613c7ae82458d331a9204d0e4604,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0529561222938355e-07,4.3211508682361455e-07,-3.26819474594231e-07
376,781e3664fc419bbe4d0a769e472d81aef515359f0e4a858f221cc18ec30ea7d8,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.663995696787879e-08,1.1765801843921508e-07,-1.010180614713363e-07
422,21b6e0da8d8ff39b051270feae9db2a6a7cff05b40f8312e2726e76b11a7accc,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.0011859778314828873,0.01551926601678133,-0.014333288185298443
432,b8a1b36601baa35e17beee2307de9142242a2434028686bade823f4b40b90d75,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,3.394490306618536e-07,1.118254886023351e-06,-7.788058553614974e-07
437,e6f2d3b369b6064bcb8a695a51f25465a30164deb035d8d0fe4859e73cc0efb3,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.3688196531802532e-07,1.6251647139142733e-06,-1.488282748596248e-06
452,25182d449363cefe4946de5adb4bd1eabe06e2aa621c6c4a96cb7110b042dd33,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.00010813582775881514,0.0008394095348194242,-0.000731273707060609
466,e16d94ef68048f46c22989ee9f8976176b65f518645782e651236c25ec522636,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,3.0298479032353498e-05,0.00035104816197417676,-0.00032074968294182327
474,8762aa96a669d51fbc3a7029fe9e2f867cb6151e5afd437bc168206f58629766,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,4.372403594743446e-08,4.938472670801275e-07,-4.5012323113269304e-07
482,1f2104ede48093717a3c43c426f7ffd5e3e4d69f0fd557f0c0958a5749c0aaa4,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,7.5550819929048885e-06,9.38294324441813e-05,-8.62743504512764e-05
485,abbe37cf04fb8e46d8bcc0a4ac20fe65b34a81099c510e6278c52ee73a5affb7,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.7904094873344434e-09,2.0811912193607895e-08,-1.9021502706273452e-08
486,5d1328a9e84be3394a097d919d723f4fcbdba4b18aa08f51ef33af35faf5ab83,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,2.299479495704304e-09,1.812575423087992e-09,4.869040726163121e-10
493,3001c047393989a5ee7ce19518f84e6fc82f692aafe3a3c767d6735f25d8f8d7,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,3.718335619851132e-06,4.5090280764270574e-05,-4.137194514441944e-05
505,f8f819cad2785de9cf04d71b3876d0aa0958cef8007b0462b0dba9a91cdb04ce,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.7635427695950057e-07,9.07111882497702e-07,-7.307576055382015e-07
507,3e0b513c32bc21ea96a8d184cffbb812f80ccce22bc555006aafded83e4bacb7,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,5.3372264119389e-07,1.221937873197021e-05,-1.168565609077632e-05
516,63f347bb971e8e071e5f0aecef51e563b54e2ce8c0113a92dd6448ceae25d511,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,5.06241437658872e-11,4.2592274152042364e-10,-3.7529859775453644e-10
521,0a4a0b94af4eedc8c5ddeb911fef9bb512affb6717d73ed5a18b24f8537cee3f,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,2.1225677465652737e-11,6.528921847603897e-11,-4.406354101038623e-11
528,11570e7adf056fbeb687e62f90468595f5314580e91589ec7a9c77ca25a14896,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.584591724328177e-12,1.2294934167988991e-11,-1.0710342443660814e-11
529,dc04c1e04a50a957a72556fc030f237648c4a43e32e04df0508f2ba07513d2e5,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,5.967920602145682e-10,1.0373565340060509e-09,-4.4056447379148267e-10
535,849c8676fbe5791d648b9f79f2f1a04cf96c67881d471cc4c21bc99ebd9de2c8,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,3.000078052650679e-08,1.0532212968428212e-07,-7.532134915777533e-08
537,33d5ddb71f204f0fcd02fac25b3af8dfe2fcb8116c8ae180826a7e8de8d82c50,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0109005188496667e-07,8.651142024973524e-07,-7.640241506123857e-07
539,d94804b14ba67512634493a4e406f7c6e3e2a4774a63638018373edf37dd96be,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
555,62b333562ed4c185202a0e7ecf443c9ed40e9f2ddaf5a64f77918b9395c4b565,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9999966621398926,1.0,-3.337860107421875e-06
561,37c46562112997027d07ab577a0e36340c9fbd50799bdf326ab939c5590a19a1,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9999986886978149,0.9999998807907104,-1.1920928955078125e-06
562,e8bdf552284824bb6c102f0388a7fab0f1a446c613fabf9a78ad4532f5e66857,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,1.0,-1.1920928955078125e-07
565,2288e88d70e5f441e5536b267e27bfa7f8d57c9d3146ad219a7112b33bd8232b,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,1.0,-1.1920928955078125e-07
569,85c62a7dc822985a490ca7d0e49bc76860e6f2338809de391544b84f2380b015,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.999828577041626,0.9999929666519165,-0.00016438961029052734
597,9f33d0cb7c647ea9ea2030a79e3d9029835687fddd83d232046fdaedaba1eb2a,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.999961256980896,0.9999904632568359,-2.9206275939941406e-05
599,f870dc7528ad50769d53544e2a4da1e2092153fe1d5a482d4c4b137dd6472327,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
610,1a2b7a7938bbad745cb36d90e358fc63d6758fbaf10f75edf1a289cd80c40951,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
611,b6dac9312b75ce9167039d97ffa3925008950341a1e4cebea571697488af70ae,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
612,a5648afead6161d9d56a8bea8c409c9daecda84ae74c3cd4dfe4a8137cc3d245,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
616,22f8c716325e766a37da7a9e7600a424acf22dfbdcbd269c6a6973c91e4b6247,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9999990463256836,0.9999998807907104,-8.344650268554688e-07
617,6b41ddf080136bbce115d804055484cd56a4be13a4c89f6cdfdaaf111bbff01d,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9999997615814209,0.9999998807907104,-1.1920928955078125e-07
620,1fdc371d2ba2ceaccd28886ff6c892c9f17c1e2f86f5088f01d1df6004ab6dd2,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
624,a04e6a071d34dd5dd39ec3c68f61e749c46b908998c67499850da7e9b93caa57,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9999984502792358,0.9999997615814209,-1.3113021850585938e-06
626,eb9dc62916a75b92b54842d0bf3ab57d31afbc3005f676e3d3154dda7af226dc,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.999993085861206,0.9999992847442627,-6.198883056640625e-06
656,e4012fff9331d5fe2c6e3ef2a135efefb4954dd18e165919b7e2407d9d04e2fb,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9997848868370056,0.9999662637710571,-0.00018137693405151367
661,66ae47597e0447a9dbe55ade632ffdc36043057af47745082611f02a66287237,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9999703168869019,0.9999992847442627,-2.8967857360839844e-05
674,ce5f05116fae8300d52638d12188c362364f180e5e216917b81d2c21cc8aa4a3,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9997079968452454,0.999680757522583,2.7239322662353516e-05
682,855a3fb547bbd42109efa5c7a0186548c21341ee595b914637f28cf1a2ed382b,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
702,bb421809f5b419dad8496fac6a7fde0ebca6af5bd5b14a1e39e0d3e3a26e5617,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9997361302375793,0.9999724626541138,-0.00023633241653442383
710,cb929aeaf1eb59af54850c0299eae6d8d33b329d076a01ef310df8d828cde837,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9997366070747375,0.9999288320541382,-0.00019222497940063477
712,f5123521da5a07449a19f8d3276e2a18ee3e657a33b27c48ac6baf38b281e7f0,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.9959339499473572,0.9998667240142822,-0.003932774066925049
724,88fceb164969d73a055edceb78f15fd328d0c526469633ee42df93964244a172,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
725,789b18f9777da6a27e4f859b85a862eb21bdbe163a5930a5728d099865cf1529,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
730,6770112203947705e333767266c6dac105b6cc565738ea76a56910a3bb1d7f0c,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
739,dad52aca632b734757339d121519e1cc3dfd09293e0eea1c0dad91e0b5e66b3b,Male,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
763,39dab459be5a7be64644abb3ca5641ccf3c6eb53cc93dadb5560e53621a96adc,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.001128333155065775,0.0014920782996341586,-0.0003637451445683837
777,24b234b97a8810932125d71364227bf937c1a6abe0aecfcba01b7176c83d980a,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.0003933573025278747,0.000373460614355281,1.9896688172593713e-05
781,139cfd5560f1af62576b911b6b9628859d9bc9d93b317cb7530d17cf96379716,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,9.91793058346957e-06,4.2924308218061924e-05,-3.3006377634592354e-05
805,d61c2dda400a71cffeadb9006e14ca8bb67f961c3e427bdcbcc9d4265a30d470,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,4.854444796364987e-06,1.1912405170733109e-05,-7.057960374368122e-06
811,afcb5d1010e52ff14a2082554041e6afc5aebe3d938a312b576c8d5e831752d3,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,4.1840335143206175e-06,1.758254256856162e-05,-1.3398509054241003e-05
827,2d405238bef8a5a5bc83cce0e0913fbe0a5b977b11373a2933b4dbf5891fee90,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.0005866616265848279,0.006973566487431526,-0.006386904860846698
834,f37d54f19ef90bb06f890773aca990bf33e80da7b0a0b94391df66fd7985dcd2,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,7.330300255681266e-10,1.6784570400218968e-09,-9.454270144537702e-10
837,50dea5e1948c09e868a05dcddef72100a3a75a40c20540003b54068238dd0f66,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.0908036074397387e-06,7.741476110822987e-06,-6.650672503383248e-06
838,af775df40b7e8c4a952bf2b81d092223a6fd232fac7b59982f1f67c3689a758b,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.4286579244071618e-06,2.027690470640664e-06,-5.990325462335022e-07
841,48096ded895215f456c3a5b3a143dee62a3f50966ef6ee98e0c63ec0b2c5e13e,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,6.020205546519719e-05,0.0004348318907432258,-0.0003746298352780286
851,2db283a66fcdda6db344d70639685d864b70ab6b665eb5eadcadc0ad33cdc035,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,5.116842061170246e-08,3.680557369989401e-07,-3.1688731638723766e-07
852,37411811dc6a8f15d6b9d0731b343e96306e7133b4edfcbb2235fce7566e2ad8,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,4.8308542943686916e-08,4.01719489673269e-07,-3.5341094672958207e-07
856,dd1f96eae6c37a289ae7a9549005b494f369c0a2863173c11df42e65d0d38748,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.6061656424426474e-05,0.00023318476451095194,-0.00021712310808652546
858,f236125d71f0b744696b981c1a4a7c68735d9115b7dbb2c6c8004463131d49d2,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,7.837482485228975e-08,1.3134602738773538e-07,-5.297120253544563e-08
868,2493302f1b2d26789c7a9aae6da6638af531d767b788e51e5d200868d4e54daf,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.220542571900296e-06,1.6748521375120617e-05,-1.552797880322032e-05
873,45780d1d24cd703c4c597efcb1a323c6a9f9b85498920315b3189236abd7c096,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.196757239085855e-06,2.071589051411138e-06,-8.74831812325283e-07
874,3e0071306ebaa77406b5881d127b0561c4eec78c053d80c097f95c3f46240ed8,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,2.1589301013591466e-06,3.699670060086646e-06,-1.5407399587274995e-06
890,a8a7314e69094fc7dce5e1cb903737048290a6a3b9a32d76433d60b1190ca1ae,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.0027381188701838255,0.020676342770457268,-0.017938223900273442
902,78e9f2847cb2fcecdf7eff440f4535a9b425c178c953c029980b6039f776ba2b,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.0027255695313215256,0.0039593130350112915,-0.001233743503689766
904,d9adf4c68edecf28f355f89a717247a8c324505c8a34a5c6edc25ac97cb018d0,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.003085092408582568,0.02439579740166664,-0.021310704993084073
911,57b579d51067a58f9720524a9c8f720db9be50f8b849d2f463b7cb1e821248dc,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.0013723764568567276,0.004116038791835308,-0.0027436623349785805
913,fa363154bf67b2982f428b74c4845095e9d01b6a2ffacbc78a4456c2d5e194af,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.002541337162256241,0.09709752351045609,-0.09455618634819984
924,e0225c3af5883688992dab077278af9fa8e8abd327a390db8fe1b84e37d93b69,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,2.3282586969486374e-09,7.109372290869942e-08,-6.876546421175078e-08
950,fba20367c71a3fd98aea427b991401b6e3aa461167f8c813496276abf54a3fc2,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,8.75271677358569e-09,1.9455454136618755e-08,-1.0702737363033066e-08
966,ee0057de61c0d0a61e80bc3105d70f3488ec28c874a7aefdbbe0f3fdb4dee4de,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,1.784185405995231e-05,6.738122465321794e-05,-4.953937059326563e-05
970,abb102da9f780d41e40900e144304aa85546ef60d8f882ccc4145c4bf4e59975,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.0018371745245531201,0.01090741902589798,-0.00907024450134486
980,fae2f0162cc8acdb912fbe14df22073a61e4255d2ce1bfb97ce78037f81e88ca,Female,enjoy,Neutral template control,Control,Control,Control,Fixed template word,0.005742212757468224,0.007495405152440071,-0.0017531923949718475
